zipcode,zipcodetype,city,state,lat,lgt
20203,UNIQUE,WASHINGTON,DC,38.89,-77.03
20204,UNIQUE,WASHINGTON,DC,38.89,-77.03
20206,UNIQUE,WASHINGTON,DC,38.89,-77.03
20207,UNIQUE,WASHINGTON,DC,38.89,-77.03
20208,UNIQUE,WASHINGTON,DC,38.89,-77.03
20210,UNIQUE,WASHINGTON,DC,38.89,-77.03
20211,UNIQUE,WASHINGTON,DC,38.89,-77.03
20212,UNIQUE,WASHINGTON,DC,38.89,-77.03
20213,UNIQUE,WASHINGTON,DC,38.89,-77.03
20214,UNIQUE,WASHINGTON,DC,38.89,-77.03
20215,UNIQUE,WASHINGTON,DC,38.89,-77.03
20216,UNIQUE,WASHINGTON,DC,38.89,-77.03
20217,UNIQUE,WASHINGTON,DC,38.89,-77.03
20218,UNIQUE,WASHINGTON,DC,38.89,-77.03
20219,UNIQUE,WASHINGTON,DC,38.89,-77.03
20220,UNIQUE,WASHINGTON,DC,38.89,-77.03
20221,UNIQUE,WASHINGTON,DC,38.89,-77.03
20222,UNIQUE,WASHINGTON,DC,38.89,-77.03
20223,UNIQUE,WASHINGTON,DC,38.89,-77.03
20224,UNIQUE,WASHINGTON,DC,38.89,-77.03
20226,UNIQUE,WASHINGTON,DC,38.89,-77.03
20227,UNIQUE,WASHINGTON,DC,38.89,-77.03
20228,UNIQUE,WASHINGTON,DC,38.89,-77.03
20229,UNIQUE,WASHINGTON,DC,38.89,-77.03
20230,UNIQUE,WASHINGTON,DC,38.89,-77.03
20232,UNIQUE,WASHINGTON,DC,38.89,-77.03
20233,UNIQUE,WASHINGTON,DC,38.89,-77.03
20235,UNIQUE,WASHINGTON,DC,38.89,-77.03
20237,UNIQUE,WASHINGTON,DC,38.88,-77.01
20238,UNIQUE,WASHINGTON,DC,38.89,-77.03
20239,UNIQUE,WASHINGTON,DC,38.89,-77.03
20240,UNIQUE,WASHINGTON,DC,38.89,-77.03
20241,UNIQUE,WASHINGTON,DC,38.89,-77.03
20242,UNIQUE,WASHINGTON,DC,38.89,-77.03
20244,UNIQUE,WASHINGTON,DC,38.89,-77.03
20245,UNIQUE,WASHINGTON,DC,38.89,-77.03
20250,UNIQUE,WASHINGTON,DC,38.89,-77.03
20251,UNIQUE,WASHINGTON,DC,38.89,-77.03
20254,UNIQUE,WASHINGTON,DC,38.89,-77.03
20260,STANDARD,WASHINGTON,DC,38.89,-77.03
20261,UNIQUE,WASHINGTON,DC,38.89,-77.03
20262,UNIQUE,WASHINGTON,DC,38.89,-77.03
20265,UNIQUE,WASHINGTON,DC,38.89,-77.03
20266,UNIQUE,WASHINGTON,DC,38.89,-77.03
20268,UNIQUE,WASHINGTON,DC,38.89,-77.03
20270,UNIQUE,WASHINGTON,DC,38.89,-77.03
20277,UNIQUE,WASHINGTON,DC,38.89,-77.03
20289,UNIQUE,WASHINGTON,DC,38.89,-77.03
20299,UNIQUE,WASHINGTON,DC,38.89,-77.03
20301,UNIQUE,WASHINGTON,DC,38.89,-77.03
20303,UNIQUE,WASHINGTON,DC,38.89,-77.03
20306,UNIQUE,WASHINGTON,DC,38.89,-77.03
20307,UNIQUE,WASHINGTON,DC,38.89,-77.03
20310,UNIQUE,WASHINGTON,DC,38.89,-77.03
20314,UNIQUE,WASHINGTON,DC,38.89,-77.03
20317,UNIQUE,WASHINGTON,DC,38.89,-77.03
20318,UNIQUE,WASHINGTON,DC,38.89,-77.03
20319,UNIQUE,WASHINGTON,DC,38.89,-77.03
20330,UNIQUE,WASHINGTON,DC,38.89,-77.03
20340,UNIQUE,WASHINGTON,DC,38.89,-77.03
20350,UNIQUE,WASHINGTON,DC,38.89,-77.03
20355,UNIQUE,WASHINGTON,DC,38.90,-77.04
20370,UNIQUE,WASHINGTON,DC,38.89,-77.03
20372,UNIQUE,WASHINGTON,DC,38.89,-77.03
20373,UNIQUE,NAVAL ANACOST ANNEX,DC,38.89,-77.03
20374,STANDARD,WASHINGTON NAVY YARD,DC,38.89,-77.03
20375,UNIQUE,WASHINGTON,DC,38.89,-77.03
20376,STANDARD,WASHINGTON NAVY YARD,DC,38.87,-76.99
20380,UNIQUE,WASHINGTON,DC,38.89,-77.03
20388,STANDARD,WASHINGTON NAVY YARD,DC,38.89,-77.03
20389,UNIQUE,WASHINGTON,DC,38.89,-77.03
20390,UNIQUE,WASHINGTON,DC,38.89,-77.03
20391,STANDARD,WASHINGTON NAVY YARD,DC,38.89,-77.03
20392,UNIQUE,WASHINGTON,DC,38.89,-77.03
20393,UNIQUE,WASHINGTON,DC,38.89,-77.03
20394,UNIQUE,WASHINGTON,DC,38.89,-77.03
20395,UNIQUE,WASHINGTON,DC,38.89,-77.03
20398,STANDARD,WASHINGTON NAVY YARD,DC,38.89,-77.03
20401,UNIQUE,WASHINGTON,DC,38.89,-77.03
20402,UNIQUE,WASHINGTON,DC,38.89,-77.03
20403,UNIQUE,WASHINGTON,DC,38.89,-77.03
20404,UNIQUE,WASHINGTON,DC,38.89,-77.03
20405,UNIQUE,WASHINGTON,DC,38.89,-77.03
20406,UNIQUE,WASHINGTON,DC,38.89,-77.03
20407,UNIQUE,WASHINGTON,DC,38.89,-77.03
20408,UNIQUE,WASHINGTON,DC,38.89,-77.03
20409,UNIQUE,WASHINGTON,DC,38.89,-77.03
20410,UNIQUE,WASHINGTON,DC,38.89,-77.03
20411,UNIQUE,WASHINGTON,DC,38.89,-77.03
20412,UNIQUE,WASHINGTON,DC,38.89,-77.03
20413,UNIQUE,WASHINGTON,DC,38.89,-77.03
20414,UNIQUE,WASHINGTON,DC,38.89,-77.03
20415,UNIQUE,WASHINGTON,DC,38.89,-77.03
20416,UNIQUE,WASHINGTON,DC,38.89,-77.03
20417,UNIQUE,WASHINGTON,DC,38.90,-77.00
20418,UNIQUE,WASHINGTON,DC,38.89,-77.03
20419,UNIQUE,WASHINGTON,DC,38.89,-77.03
20420,UNIQUE,WASHINGTON,DC,38.89,-77.03
20421,UNIQUE,WASHINGTON,DC,38.89,-77.03
20422,UNIQUE,WASHINGTON,DC,38.89,-77.03
20423,UNIQUE,WASHINGTON,DC,38.89,-77.03
20424,UNIQUE,WASHINGTON,DC,38.89,-77.03
20425,UNIQUE,WASHINGTON,DC,38.89,-77.03
20426,UNIQUE,WASHINGTON,DC,38.89,-77.03
20427,UNIQUE,WASHINGTON,DC,38.89,-77.03
20428,UNIQUE,WASHINGTON,DC,38.89,-77.03
20429,UNIQUE,WASHINGTON,DC,38.89,-77.03
20431,UNIQUE,WASHINGTON,DC,38.89,-77.03
20433,UNIQUE,WASHINGTON,DC,38.89,-77.03
20434,UNIQUE,WASHINGTON,DC,38.89,-77.03
20435,UNIQUE,WASHINGTON,DC,38.89,-77.03
20436,UNIQUE,WASHINGTON,DC,38.89,-77.03
20437,UNIQUE,WASHINGTON,DC,38.89,-77.03
20439,UNIQUE,WASHINGTON,DC,38.89,-77.03
20440,UNIQUE,WASHINGTON,DC,38.89,-77.03
20441,UNIQUE,WASHINGTON,DC,38.89,-77.03
20442,UNIQUE,WASHINGTON,DC,38.89,-77.03
20444,UNIQUE,WASHINGTON,DC,38.89,-77.03
20447,UNIQUE,WASHINGTON,DC,38.89,-77.03
20451,UNIQUE,WASHINGTON,DC,38.89,-77.03
20453,UNIQUE,WASHINGTON,DC,38.89,-77.03
20456,UNIQUE,WASHINGTON,DC,38.89,-77.03
20460,UNIQUE,WASHINGTON,DC,38.89,-77.03
20463,UNIQUE,WASHINGTON,DC,38.89,-77.03
20468,UNIQUE,WASHINGTON,DC,38.89,-77.03
20469,UNIQUE,WASHINGTON,DC,38.89,-77.03
20470,UNIQUE,WASHINGTON,DC,38.89,-77.03
20472,UNIQUE,WASHINGTON,DC,38.89,-77.03
20500,STANDARD,WASHINGTON,DC,38.89,-77.03
20501,UNIQUE,WASHINGTON,DC,38.89,-77.03
20502,UNIQUE,WASHINGTON,DC,38.89,-77.03
20503,UNIQUE,WASHINGTON,DC,38.89,-77.03
20504,UNIQUE,WASHINGTON,DC,38.89,-77.03
20505,UNIQUE,WASHINGTON,DC,38.89,-77.03
20506,UNIQUE,WASHINGTON,DC,38.89,-77.03
20507,UNIQUE,WASHINGTON,DC,38.89,-77.03
20508,UNIQUE,WASHINGTON,DC,38.89,-77.03
20509,UNIQUE,WASHINGTON,DC,38.90,-77.04
20510,UNIQUE,WASHINGTON,DC,38.89,-77.03
20511,UNIQUE,WASHINGTON,DC,38.97,-77.05
20515,UNIQUE,WASHINGTON,DC,38.89,-77.03
20520,UNIQUE,WASHINGTON,DC,38.89,-77.03
20521,UNIQUE,WASHINGTON,DC,38.89,-77.03
20522,UNIQUE,WASHINGTON,DC,38.89,-77.03
20523,UNIQUE,WASHINGTON,DC,38.89,-77.03
20524,UNIQUE,WASHINGTON,DC,38.89,-77.03
20525,UNIQUE,WASHINGTON,DC,38.89,-77.03
20526,UNIQUE,WASHINGTON,DC,38.89,-77.03
20527,UNIQUE,WASHINGTON,DC,38.89,-77.03
20528,UNIQUE,WASHINGTON,DC,38.89,-77.02
20529,UNIQUE,WASHINGTON,DC,38.89,-77.01
20530,UNIQUE,WASHINGTON,DC,38.89,-77.03
20531,UNIQUE,WASHINGTON,DC,38.89,-77.03
20532,UNIQUE,WASHINGTON,DC,38.89,-77.03
20533,UNIQUE,WASHINGTON,DC,38.89,-77.03
20534,UNIQUE,WASHINGTON,DC,38.89,-77.03
20535,UNIQUE,WASHINGTON,DC,38.89,-77.03
20536,UNIQUE,WASHINGTON,DC,38.89,-77.03
20537,UNIQUE,WASHINGTON,DC,38.89,-77.03
20538,UNIQUE,WASHINGTON,DC,38.89,-77.03
20539,UNIQUE,WASHINGTON,DC,38.89,-77.03
20540,UNIQUE,WASHINGTON,DC,38.89,-77.03
20541,UNIQUE,WASHINGTON,DC,38.89,-77.03
20542,UNIQUE,WASHINGTON,DC,38.89,-77.03
20543,UNIQUE,WASHINGTON,DC,38.89,-77.03
20544,UNIQUE,WASHINGTON,DC,38.89,-77.03
20546,UNIQUE,WASHINGTON,DC,38.89,-77.03
20547,UNIQUE,WASHINGTON,DC,38.89,-77.03
20548,UNIQUE,WASHINGTON,DC,38.89,-77.03
20549,UNIQUE,WASHINGTON,DC,38.89,-77.03
20551,UNIQUE,WASHINGTON,DC,38.89,-77.03
20552,UNIQUE,WASHINGTON,DC,38.89,-77.03
20553,UNIQUE,WASHINGTON,DC,38.89,-77.03
20554,UNIQUE,WASHINGTON,DC,38.89,-77.03
20555,UNIQUE,WASHINGTON,DC,38.89,-77.03
20557,UNIQUE,WASHINGTON,DC,38.89,-77.03
20558,UNIQUE,WASHINGTON,DC,38.89,-77.03
20559,UNIQUE,WASHINGTON,DC,38.89,-77.03
20560,UNIQUE,WASHINGTON,DC,38.89,-77.03
20565,UNIQUE,WASHINGTON,DC,38.89,-77.03
20566,UNIQUE,WASHINGTON,DC,38.89,-77.03
20570,UNIQUE,WASHINGTON,DC,38.89,-77.03
20571,UNIQUE,WASHINGTON,DC,38.89,-77.03
20572,UNIQUE,WASHINGTON,DC,38.89,-77.03
20573,UNIQUE,WASHINGTON,DC,38.89,-77.03
20575,UNIQUE,WASHINGTON,DC,38.89,-77.03
20576,UNIQUE,WASHINGTON,DC,38.89,-77.03
20577,UNIQUE,WASHINGTON,DC,38.89,-77.03
20578,UNIQUE,WASHINGTON,DC,38.89,-77.03
20579,UNIQUE,WASHINGTON,DC,38.89,-77.03
20580,UNIQUE,WASHINGTON,DC,38.89,-77.03
20581,UNIQUE,WASHINGTON,DC,38.89,-77.03
20585,UNIQUE,WASHINGTON,DC,38.89,-77.03
20586,UNIQUE,WASHINGTON,DC,38.89,-77.03
20590,UNIQUE,WASHINGTON,DC,38.89,-77.03
20591,UNIQUE,WASHINGTON,DC,38.89,-77.03
20593,UNIQUE,WASHINGTON,DC,38.89,-77.03
20594,UNIQUE,WASHINGTON,DC,38.89,-77.03
20597,UNIQUE,WASHINGTON,DC,38.89,-77.03
20599,UNIQUE,WASHINGTON,DC,38.89,-77.03
20606,STANDARD,ABELL,MD,38.25,-76.74
20607,STANDARD,ACCOKEEK,MD,38.67,-77.01
20701,STANDARD,ANNAPOLIS JUNCTION,MD,39.12,-76.77
20608,STANDARD,AQUASCO,MD,38.58,-76.70
20861,STANDARD,ASHTON,MD,39.15,-76.98
20862,STANDARD,BRINKLOW,MD,39.18,-77.01
20609,STANDARD,AVENUE,MD,38.27,-76.74
20838,STANDARD,BARNESVILLE,MD,39.21,-77.38
20610,PO BOX,BARSTOW,MD,38.52,-76.60
20839,STANDARD,BEALLSVILLE,MD,39.17,-77.41
20611,STANDARD,BEL ALTON,MD,38.46,-76.98
20704,PO BOX,BELTSVILLE,MD,39.03,-76.92
20705,STANDARD,BELTSVILLE,MD,39.03,-76.92
20612,PO BOX,BENEDICT,MD,38.50,-76.68
20810,UNIQUE,BETHESDA,MD,38.97,-77.10
20811,UNIQUE,BETHESDA,MD,38.97,-77.10
20813,PO BOX,BETHESDA,MD,38.98,-77.12
20814,STANDARD,BETHESDA,MD,38.98,-77.12
20815,STANDARD,CHEVY CHASE,MD,38.98,-77.08
20816,STANDARD,BETHESDA,MD,38.98,-77.12
20817,STANDARD,BETHESDA,MD,38.98,-77.12
20824,PO BOX,BETHESDA,MD,38.98,-77.12
20825,PO BOX,CHEVY CHASE,MD,38.98,-77.08
20827,PO BOX,BETHESDA,MD,38.98,-77.12
20889,UNIQUE,BETHESDA,MD,38.98,-77.12
20892,UNIQUE,BETHESDA,MD,38.98,-77.12
20894,UNIQUE,BETHESDA,MD,38.98,-77.12
20710,STANDARD,BLADENSBURG,MD,38.94,-76.92
20715,STANDARD,BOWIE,MD,38.95,-76.73
20716,STANDARD,BOWIE,MD,38.95,-76.73
20717,PO BOX,BOWIE,MD,38.95,-76.73
20718,PO BOX,BOWIE,MD,38.95,-76.73
20719,PO BOX,BOWIE,MD,38.95,-76.73
20720,STANDARD,BOWIE,MD,38.95,-76.73
20721,STANDARD,BOWIE,MD,38.95,-76.73
20841,STANDARD,BOYDS,MD,39.18,-77.31
20613,STANDARD,BRANDYWINE,MD,38.69,-76.85
20722,STANDARD,BRENTWOOD,MD,38.94,-76.95
20833,STANDARD,BROOKEVILLE,MD,39.17,-77.05
20615,STANDARD,BROOMES ISLAND,MD,38.41,-76.54
20616,STANDARD,BRYANS ROAD,MD,38.63,-77.07
20617,STANDARD,BRYANTOWN,MD,38.55,-76.84
20866,STANDARD,BURTONSVILLE,MD,39.11,-76.93
20618,STANDARD,BUSHWOOD,MD,38.28,-76.78
20818,STANDARD,CABIN JOHN,MD,38.97,-77.16
20619,STANDARD,CALIFORNIA,MD,38.29,-76.49
20620,STANDARD,CALLAWAY,MD,38.23,-76.51
20731,PO BOX,CAPITOL HEIGHTS,MD,38.87,-76.90
20743,STANDARD,CAPITOL HEIGHTS,MD,38.87,-76.90
20747,STANDARD,DISTRICT HEIGHTS,MD,38.85,-76.88
20753,PO BOX,DISTRICT HEIGHTS,MD,38.85,-76.88
20791,PO BOX,CAPITOL HEIGHTS,MD,38.87,-76.90
20799,UNIQUE,CAPITOL HEIGHTS,MD,38.87,-76.90
20621,STANDARD,CHAPTICO,MD,38.36,-76.78
20622,STANDARD,CHARLOTTE HALL,MD,38.47,-76.78
20623,STANDARD,CHELTENHAM,MD,38.73,-76.82
20732,STANDARD,CHESAPEAKE BEACH,MD,38.68,-76.53
20733,STANDARD,CHURCHTON,MD,38.80,-76.58
20871,STANDARD,CLARKSBURG,MD,39.23,-77.27
20624,STANDARD,CLEMENTS,MD,38.32,-76.72
20735,STANDARD,CLINTON,MD,38.76,-76.89
20625,PO BOX,COBB ISLAND,MD,38.33,-76.91
20740,STANDARD,COLLEGE PARK,MD,38.99,-76.93
20741,PO BOX,COLLEGE PARK,MD,38.99,-76.93
20742,UNIQUE,COLLEGE PARK,MD,38.99,-76.93
20626,STANDARD,COLTONS POINT,MD,38.23,-76.76
20627,PO BOX,COMPTON,MD,38.30,-76.63
20872,STANDARD,DAMASCUS,MD,39.27,-77.20
20628,STANDARD,DAMERON,MD,38.15,-76.36
20751,STANDARD,DEALE,MD,38.79,-76.54
20842,STANDARD,DICKERSON,MD,39.22,-77.42
20629,PO BOX,DOWELL,MD,38.35,-76.44
20630,STANDARD,DRAYDEN,MD,38.17,-76.47
20754,STANDARD,DUNKIRK,MD,38.72,-76.66
20632,STANDARD,FAULKNER,MD,38.43,-76.97
20755,STANDARD,FORT GEORGE G MEADE,MD,39.08,-76.76
20744,STANDARD,FORT WASHINGTON,MD,38.73,-77.00
20745,STANDARD,OXON HILL,MD,38.80,-76.99
20749,PO BOX,FORT WASHINGTON,MD,38.73,-77.00
20750,PO BOX,OXON HILL,MD,38.80,-76.99
20758,STANDARD,FRIENDSHIP,MD,39.30,-77.19
20759,STANDARD,FULTON,MD,39.15,-76.92
20877,STANDARD,GAITHERSBURG,MD,39.14,-77.21
20878,STANDARD,GAITHERSBURG,MD,39.14,-77.21
20879,STANDARD,GAITHERSBURG,MD,39.14,-77.21
20882,STANDARD,GAITHERSBURG,MD,39.14,-77.21
20883,PO BOX,GAITHERSBURG,MD,39.17,-77.19
20884,PO BOX,GAITHERSBURG,MD,39.14,-77.21
20885,PO BOX,GAITHERSBURG,MD,39.14,-77.21
20886,STANDARD,MONTGOMERY VILLAGE,MD,39.18,-77.19
20898,PO BOX,GAITHERSBURG,MD,39.14,-77.21
20899,UNIQUE,GAITHERSBURG,MD,39.14,-77.21
20765,PO BOX,GALESVILLE,MD,38.84,-76.54
20896,PO BOX,GARRETT PARK,MD,39.03,-77.09
20874,STANDARD,GERMANTOWN,MD,39.17,-77.26
20875,PO BOX,GERMANTOWN,MD,39.17,-77.26
20876,STANDARD,GERMANTOWN,MD,39.17,-77.26
20812,STANDARD,GLEN ECHO,MD,38.96,-77.14
20769,STANDARD,GLENN DALE,MD,38.98,-76.80
20634,STANDARD,GREAT MILLS,MD,38.25,-76.49
20768,PO BOX,GREENBELT,MD,38.99,-76.88
20770,STANDARD,GREENBELT,MD,38.99,-76.88
20771,UNIQUE,GREENBELT,MD,38.99,-76.88
20776,STANDARD,HARWOOD,MD,38.86,-76.60
20635,PO BOX,HELEN,MD,38.41,-76.73
20777,STANDARD,HIGHLAND,MD,39.17,-76.95
20636,STANDARD,HOLLYWOOD,MD,38.34,-76.57
20637,STANDARD,HUGHESVILLE,MD,38.53,-76.78
20639,STANDARD,HUNTINGTOWN,MD,38.61,-76.61
20781,STANDARD,HYATTSVILLE,MD,38.95,-76.95
20782,STANDARD,HYATTSVILLE,MD,38.95,-76.95
20783,STANDARD,HYATTSVILLE,MD,38.95,-76.95
20784,STANDARD,HYATTSVILLE,MD,38.95,-76.95
20785,STANDARD,HYATTSVILLE,MD,38.95,-76.95
20787,PO BOX,HYATTSVILLE,MD,38.95,-76.95
20788,PO BOX,HYATTSVILLE,MD,38.95,-76.95
20640,STANDARD,INDIAN HEAD,MD,38.59,-77.15
20643,PO BOX,IRONSIDES,MD,38.49,-77.16
20645,STANDARD,ISSUE,MD,38.30,-76.86
20794,STANDARD,JESSUP,MD,39.14,-76.77
20891,PO BOX,KENSINGTON,MD,39.02,-77.07
20895,STANDARD,KENSINGTON,MD,39.02,-77.07
20703,PO BOX,LANHAM,MD,38.96,-76.85
20706,STANDARD,LANHAM,MD,38.96,-76.85
20646,STANDARD,LA PLATA,MD,38.53,-76.97
20707,STANDARD,LAUREL,MD,39.09,-76.85
20708,STANDARD,LAUREL,MD,39.09,-76.85
20709,PO BOX,LAUREL,MD,39.09,-76.85
20723,STANDARD,LAUREL,MD,39.09,-76.85
20724,STANDARD,LAUREL,MD,39.09,-76.85
20725,PO BOX,LAUREL,MD,39.09,-76.85
20726,PO BOX,LAUREL,MD,39.09,-76.85
20650,STANDARD,LEONARDTOWN,MD,38.29,-76.64
20653,STANDARD,LEXINGTON PARK,MD,38.26,-76.44
20711,STANDARD,LOTHIAN,MD,38.80,-76.65
20656,STANDARD,LOVEVILLE,MD,38.35,-76.67
20657,STANDARD,LUSBY,MD,38.41,-76.45
20658,STANDARD,MARBURY,MD,38.55,-77.15
20659,STANDARD,MECHANICSVILLE,MD,38.43,-76.73
20660,PO BOX,MORGANZA,MD,38.37,-76.69
20712,STANDARD,MOUNT RAINIER,MD,38.94,-76.96
20661,PO BOX,MOUNT VICTORIA,MD,38.33,-76.91
20662,STANDARD,NANJEMOY,MD,38.45,-77.21
20664,STANDARD,NEWBURG,MD,38.34,-76.92
20682,PO BOX,ROCK POINT,MD,38.34,-76.92
20714,STANDARD,NORTH BEACH,MD,38.70,-76.53
20830,PO BOX,OLNEY,MD,39.14,-77.08
20832,STANDARD,OLNEY,MD,39.14,-77.08
20736,STANDARD,OWINGS,MD,38.69,-76.62
20667,STANDARD,PARK HALL,MD,38.22,-76.44
20670,STANDARD,PATUXENT RIVER,MD,38.28,-76.42
20674,STANDARD,PINEY POINT,MD,38.14,-76.50
20675,STANDARD,POMFRET,MD,38.57,-77.01
20837,STANDARD,POOLESVILLE,MD,39.14,-77.41
20676,STANDARD,PORT REPUBLIC,MD,38.49,-76.54
20677,STANDARD,PORT TOBACCO,MD,38.49,-77.04
20678,STANDARD,PRINCE FREDERICK,MD,38.54,-76.58
20697,UNIQUE,SOUTHERN MD FACILITY,MD,39.03,-76.90
20790,UNIQUE,CAPITOL HEIGHTS,MD,38.87,-76.90
20797,UNIQUE,SOUTHERN MD FACILITY,MD,39.03,-76.90
20680,STANDARD,RIDGE,MD,38.11,-76.37
20737,STANDARD,RIVERDALE,MD,38.96,-76.92
20738,PO BOX,RIVERDALE,MD,38.96,-76.92
20847,PO BOX,ROCKVILLE,MD,39.08,-77.15
20848,PO BOX,ROCKVILLE,MD,39.08,-77.15
20849,PO BOX,ROCKVILLE,MD,39.08,-77.15
20850,STANDARD,ROCKVILLE,MD,39.08,-77.15
20851,STANDARD,ROCKVILLE,MD,39.08,-77.15
20852,STANDARD,ROCKVILLE,MD,39.08,-77.15
20853,STANDARD,ROCKVILLE,MD,39.08,-77.15
20854,STANDARD,POTOMAC,MD,39.02,-77.19
20855,STANDARD,DERWOOD,MD,39.13,-77.13
20857,UNIQUE,ROCKVILLE,MD,39.08,-77.15
20859,PO BOX,POTOMAC,MD,39.02,-77.19
20684,STANDARD,SAINT INIGOES,MD,38.15,-76.41
20685,STANDARD,SAINT LEONARD,MD,38.47,-76.50
20686,PO BOX,SAINT MARYS CITY,MD,38.18,-76.42
20860,STANDARD,SANDY SPRING,MD,39.14,-77.02
20763,STANDARD,SAVAGE,MD,39.13,-76.81
20687,STANDARD,SCOTLAND,MD,38.07,-76.34
20764,STANDARD,SHADY SIDE,MD,38.83,-76.52
20901,STANDARD,SILVER SPRING,MD,39.01,-77.02
20902,STANDARD,SILVER SPRING,MD,39.01,-77.02
20903,STANDARD,SILVER SPRING,MD,39.01,-77.02
20904,STANDARD,SILVER SPRING,MD,39.01,-77.02
20905,STANDARD,SILVER SPRING,MD,39.01,-77.02
20906,STANDARD,SILVER SPRING,MD,39.01,-77.02
20907,PO BOX,SILVER SPRING,MD,39.01,-77.02
20908,PO BOX,SILVER SPRING,MD,39.01,-77.02
20910,STANDARD,SILVER SPRING,MD,39.01,-77.02
20911,PO BOX,SILVER SPRING,MD,39.01,-77.02
20912,STANDARD,TAKOMA PARK,MD,38.98,-77.00
20913,PO BOX,TAKOMA PARK,MD,38.98,-77.00
20914,PO BOX,SILVER SPRING,MD,39.01,-77.02
20915,PO BOX,SILVER SPRING,MD,39.01,-77.02
20916,PO BOX,SILVER SPRING,MD,39.01,-77.02
20918,PO BOX,SILVER SPRING,MD,39.01,-77.02
20993,UNIQUE,SILVER SPRING,MD,39.03,-76.98
20997,UNIQUE,SILVER SPRING,MD,39.01,-77.02
20688,STANDARD,SOLOMONS,MD,38.33,-76.45
20868,STANDARD,SPENCERVILLE,MD,39.12,-76.96
20897,UNIQUE,SUBURB MARYLAND FAC,MD,39.08,-77.05
20689,STANDARD,SUNDERLAND,MD,38.64,-76.57
20690,STANDARD,TALL TIMBERS,MD,38.15,-76.53
20746,STANDARD,SUITLAND,MD,38.83,-76.92
20748,STANDARD,TEMPLE HILLS,MD,38.80,-76.94
20752,PO BOX,SUITLAND,MD,38.83,-76.92
20757,PO BOX,TEMPLE HILLS,MD,38.80,-76.94
20762,STANDARD,ANDREWS AIR FORCE BASE,MD,38.80,-76.87
20779,STANDARD,TRACYS LANDING,MD,38.76,-76.58
20772,STANDARD,UPPER MARLBORO,MD,38.81,-76.75
20773,PO BOX,UPPER MARLBORO,MD,38.81,-76.75
20774,STANDARD,UPPER MARLBORO,MD,38.81,-76.75
20775,PO BOX,UPPER MARLBORO,MD,38.81,-76.75
20792,PO BOX,UPPER MARLBORO,MD,38.82,-76.75
20692,STANDARD,VALLEY LEE,MD,38.18,-76.50
20601,STANDARD,WALDORF,MD,38.64,-76.90
20602,STANDARD,WALDORF,MD,38.64,-76.90
20603,STANDARD,WALDORF,MD,38.64,-76.90
20604,PO BOX,WALDORF,MD,38.64,-76.90
20880,PO BOX,WASHINGTON GROVE,MD,39.14,-77.17
20693,STANDARD,WELCOME,MD,38.45,-77.08
20778,STANDARD,WEST RIVER,MD,38.82,-76.55
20695,STANDARD,WHITE PLAINS,MD,38.59,-76.97
20588,UNIQUE,DHS,MD,38.74,-76.85
20598,UNIQUE,DHS,VA,38.86,-77.05
21001,STANDARD,ABERDEEN,MD,39.51,-76.17
21005,STANDARD,ABERDEEN PROVING GROUND,MD,39.47,-76.13
21010,STANDARD,GUNPOWDER,MD,39.41,-76.38
21009,STANDARD,ABINGDON,MD,39.46,-76.27
21520,STANDARD,ACCIDENT,MD,39.62,-79.32
21710,STANDARD,ADAMSTOWN,MD,39.29,-77.45
21810,PO BOX,ALLEN,MD,38.28,-75.68
21401,STANDARD,ANNAPOLIS,MD,38.97,-76.50
21403,STANDARD,ANNAPOLIS,MD,38.97,-76.50
21404,PO BOX,ANNAPOLIS,MD,38.97,-76.50
21405,STANDARD,ANNAPOLIS,MD,38.97,-76.50
21409,STANDARD,ANNAPOLIS,MD,39.02,-76.45
21411,UNIQUE,ANNAPOLIS,MD,38.97,-76.50
21412,UNIQUE,ANNAPOLIS,MD,38.97,-76.50
21402,STANDARD,ANNAPOLIS,MD,38.97,-76.50
21012,STANDARD,ARNOLD,MD,39.04,-76.49
21013,STANDARD,BALDWIN,MD,39.51,-76.49
21092,PO BOX,LONG GREEN,MD,39.47,-76.52
21201,STANDARD,BALTIMORE,MD,39.30,-76.61
21202,STANDARD,BALTIMORE,MD,39.30,-76.61
21203,PO BOX,BALTIMORE,MD,39.30,-76.61
21204,STANDARD,TOWSON,MD,39.39,-76.62
21205,STANDARD,BALTIMORE,MD,39.30,-76.61
21206,STANDARD,BALTIMORE,MD,39.30,-76.61
21207,STANDARD,GWYNN OAK,MD,39.32,-76.72
21208,STANDARD,PIKESVILLE,MD,39.39,-76.70
21209,STANDARD,BALTIMORE,MD,39.30,-76.61
21210,STANDARD,BALTIMORE,MD,39.30,-76.61
21211,STANDARD,BALTIMORE,MD,39.30,-76.61
21212,STANDARD,BALTIMORE,MD,39.30,-76.61
21213,STANDARD,BALTIMORE,MD,39.30,-76.61
21214,STANDARD,BALTIMORE,MD,39.30,-76.61
21215,STANDARD,BALTIMORE,MD,39.30,-76.61
21216,STANDARD,BALTIMORE,MD,39.30,-76.61
21217,STANDARD,BALTIMORE,MD,39.30,-76.61
21218,STANDARD,BALTIMORE,MD,39.30,-76.61
21219,STANDARD,SPARROWS POINT,MD,39.22,-76.43
21220,STANDARD,MIDDLE RIVER,MD,39.33,-76.43
21221,STANDARD,ESSEX,MD,39.30,-76.44
21222,STANDARD,DUNDALK,MD,39.26,-76.49
